sku,_store,_attribute_set,_type,_category,_product_websites,color,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,enable_googlecheckout,gallery,gift_message_available,has_options,image,image_label,is_imported,manufacturer,media_gallery,meta_description,meta_keyword,meta_title,minimal_price,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled
4058,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Semiaro-bola-plana.  Ref.4058",,,"Bloque después de la columna de Información",,17.0000,0,"Aro con cierre de presión y piezas de metal en Zamak bañado en plata, resina de color.",,,,,,1,2,,,"2011-10-02 12:18:27",semiarobolaplana,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4054,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Triángulo-buda.  Ref.4054",,,"Bloque después de la columna de Información",,16.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",triangulobuda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4048,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Aro de cuero con cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Aro-cuero-pepitas.  Ref.4048",,,"Bloque después de la columna de Información",,18.0000,0,"Aro de cuero con cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",arocueropepitas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4047,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero con cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Disco plano.  Ref.4047",,,"Bloque después de la columna de Información",,15.0000,0,"Cordón de Cuero con cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",discoplano,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4035,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Muelle-moneda.  Ref.4035",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",muellemoneda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4034,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Círculo-moneda.  Ref.4034",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",circulomoneda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4033,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Punta de flecha.  Ref.4033",,,"Bloque después de la columna de Información",,14.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",puntadeflecha,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4032,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Ovalado.  Ref.4032",,,"Bloque después de la columna de Información",,1.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",ovalado,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4031,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Racimo.  Ref.4031",,,"Bloque después de la columna de Información",,1.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",racimo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4030,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","De lunares.  Ref.4030",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",delunares,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4029,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Moneda-doble.  Ref.4029",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",monedadoble,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4028,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón en color, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Pepita.  Ref.4028",,,"Bloque después de la columna de Información",,14.0000,0,"Cordón de Algodón en color, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",pepita,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4027,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón de color, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Donut-círculo.  Ref.4027",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de Algodón de color, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",donutcirculo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4026,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Barrilete-moneda.  Ref.4026",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",barriletemoneda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4024,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Cala-Chica.  Ref.4024",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",calachica,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4023,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Donut-Cuadrado.  Ref.4023",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",donutcuadrado,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4022,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Donut.  Ref.4022",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",donut,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4021,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,," Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Bolas-Moneda.  Ref.4021",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",bolasmoneda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4014,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,," Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Disco-Metal.  Ref.4014",,,"Bloque después de la columna de Información",,16.0000,0," Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",dicometal,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4004,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,," Cordón de algodón de color, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Nudo.  Ref.4004",,,"Bloque después de la columna de Información",,15.0000,0,"Cordón de algodón de color, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",nudo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4003,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Semiaro con cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Semiaro Disco Grande.  Ref.4003",,,"Bloque después de la columna de Información",,15.0000,0,"Semiaro con cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",semiarodiscogrande,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4002,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Semiaro con cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Semiaro Disco Pequeño.  Ref.4002",,,"Bloque después de la columna de Información",,14.0000,0,"Semiaro con cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",semiarodiscopequenio,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4066,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de algodón con cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Piedras.  Ref.4066",,,"Bloque después de la columna de Información",,18.0000,0,"Cordón de algodón con cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",piedras,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4018,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Aros Pequeños.  Ref.4018",,,"Bloque después de la columna de Información",,15.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",arospequenios,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4064,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Oval.  Ref.4064",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",oval,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4069,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Igualdad.  Ref.4069",,,"Bloque después de la columna de Información",,18.0000,0,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",igualdad,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4049,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Elefantes-Om.  Ref.4049",,,"Bloque después de la columna de Información",,16.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",elefantesom,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4051,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Coral Rojo Bola.  Ref.4051",,,"Bloque después de la columna de Información",,18.0000,0,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",coralrojobola,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4100,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,no_selection,,No,,,,,,,,"Usar configuración","Usar configuración","Coral Negro Bola.  Ref.4100",,,"Bloque después de la columna de Información",,18.0000,0,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",no_selection,,,,,1,2,no_selection,,"2011-10-10 16:23:33",coralnegrobola,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4052,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Coral 3 piedras.  Ref.4052",,,"Bloque después de la columna de Información",,18.0000,0,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",coral3piedras,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4053,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Budas Cueva.  Ref.4053",,,"Bloque después de la columna de Información",,16.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",budascuevas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4055,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","5 Budas.  Ref.4055",,,"Bloque después de la columna de Información",,14.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",5budas,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4072,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Buda Gota.  Ref.4072",,,"Bloque después de la columna de Información",,14.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",budagota,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4019,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Aros Grandes.  Ref.4019",,,"Bloque después de la columna de Información",,16.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",arosgrandes,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4045,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Coral Rojo.  Ref.4045",,,"Bloque después de la columna de Información",,18.0000,0,"Piedra Coral natural, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",coralrojo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4046,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Piedra Coral blanco natural, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Coral Blanco.  Ref.4046",,,"Bloque después de la columna de Información",,18.0000,0,"Piedra Coral blanco natural, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",coralblanco,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4063,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Círculo.  Ref.4063",,,"Bloque después de la columna de Información",,17.0000,0,"Cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",circulo,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4065,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Amor Amor.  Ref.4065",,,"Bloque después de la columna de Información",,18.0000,0,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",amoramor,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4068,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Tubos.  Ref.4068",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de Cuero, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",tubos,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4070,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Ellos.  Ref.4070",,,"Bloque después de la columna de Información",,17.0000,0,"Cordón de Algodón, cierre de presión y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",ellos,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
4071,,pendientes,simple,Pendientes,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Algodón, cierre de gancho y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Triángular.  Ref.4071",,,"Bloque después de la columna de Información",,15.0000,0,"Cordón de Algodón, cierre de gancho y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",triangular,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1155,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Waka-Waka.  Ref.1155",,,"Bloque después de la columna de Información",,29.0000,0,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",wakawaka,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1156,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Africa.  Ref.1156",,,"Bloque después de la columna de Información",,26.0000,0,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",africa,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1154,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Pirata.  Ref.1154",,,"Bloque después de la columna de Información",,12.0000,0,"Cordón de Cuero, hilos de algodón y piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",pirata,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1153,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Corsario.  Ref.1153",,,"Bloque después de la columna de Información",,16.0000,0,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",corsario,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
1150,,pulseras,simple,Pulseras,base,,,,"2011-10-02 12:18:27",,,,,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",1,,,0,,,,,,,,,,,"Usar configuración","Usar configuración","Bucanero-Seda.  Ref.1150",,,"Bloque después de la columna de Información",,16.0000,0,"Base de Cuero y cordón de Seda, piezas de metal en Zamak bañado en plata.",,,,,,1,2,,,"2011-10-02 12:18:27",bucaneroseda,,4,1.0000,1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,0,1,0.0000,1,0,,,,,,,,,,,,,,,,,,
